,Date,Unix,Ticker,DE Ratio,Price,stock_p_change,SP500,sp500_p_change,Difference,Status
405,2005-08-29 12:42:47,1125344567.0,agn,0.51,92.83,153.28785811732607,1212.280029,7.174243777575332,146.11361433975074,outperform
406,2006-06-21 09:29:01,1150907341.0,agn,0.47,104.14,184.1473396998636,1252.199951,10.703451014899041,173.44388868496458,outperform
407,2007-02-20 16:30:00,1172017800.0,agn,0.544,113.32,209.1950886766712,1459.680054,29.046179267430887,180.1489094092403,outperform
408,2007-04-06 22:28:10,1175923690.0,agn,0.544,113.52,209.74079126875856,1437.77002,27.109175218104127,182.63161605065443,outperform
409,2008-01-23 23:06:53,1201158413.0,agn,0.449,65.01,77.38062755798092,1338.599976,18.3418325111091,59.03879504687181,outperform
410,2008-02-16 18:44:49,1203216289.0,agn,0.436,63.89,74.32469304229195,1367.209961,20.871160251822694,53.45353279046926,outperform
411,2008-05-17 08:24:31,1211037871.0,agn,0.429,54.11,47.63983628922237,1408.660034,24.535643805152176,23.104192484070197,outperform
412,2012-08-11 08:06:33,1344697593.0,agn,28.52,85.61,133.5879945429741,1402.219971,23.966296075754794,109.62169846721929,outperform
413,2012-08-22 22:58:41,1345701521.0,agn,28.52,85.43,133.09686221009554,1413.48999,24.96264653504617,108.13421567504938,outperform
414,2013-04-22 02:49:52,1366624192.0,agn,26.63,113.74,210.34106412005457,1562.5,38.13619947249123,172.20486464756334,outperform
415,2013-05-12 05:08:18,1368360498.0,agn,40.37,104.18,184.25648021828104,1626.670044,43.80929131130245,140.4471889069786,outperform
416,2004-02-15 09:40:39,1076866839.0,aig,1.15,74.72,103.87448840381992,1152.109985,1.8547806094136872,102.01970779440624,outperform
417,2004-08-18 11:50:54,1092855054.0,aig,1.173,68.32,86.41200545702591,1095.170044,-3.179118301260165,89.59112375828607,outperform
418,2005-01-18 04:07:03,1106050023.0,aig,1.162,66.14,80.46384720327421,1195.97998,5.733202612727092,74.73064459054712,outperform
419,2005-04-28 12:07:20,1114715240.0,aig,1.162,51.85,41.47339699863576,1143.219971,1.0688396511946479,40.404557347441106,outperform
420,2006-01-07 18:38:22,1136687902.0,aig,1.294,70.11,91.29604365620737,1273.459961,12.58298828347322,78.71305537273415,outperform
421,2006-06-17 17:06:59,1150589219.0,aig,1.384,59.87,63.356070941336974,1230.040039,8.744355959331129,54.61171498200584,outperform
422,2007-01-23 22:00:19,1169618419.0,aig,1.384,69.8,90.45020463847203,1427.98999,26.24455046615089,64.20565417232115,outperform
423,2007-03-15 06:01:57,1173963717.0,aig,1.687,67.0,82.81036834924966,1392.280029,23.087533956806322,59.72283439244333,outperform
424,2007-05-04 05:36:10,1178282170.0,aig,1.687,70.65,92.76944065484314,1505.619995,33.1075993338184,59.66184132102474,outperform
425,2007-06-05 04:27:22,1181042842.0,aig,1.614,72.55,97.95361527967258,1530.949951,35.346949000791476,62.6066662788811,outperform
426,2007-07-06 07:35:21,1183732521.0,aig,1.614,70.27,91.73260572987722,1530.439941,35.30186046121198,56.43074526866524,outperform
427,2008-01-23 16:02:26,1201132946.0,aig,1.918,52.07,42.0736698499318,1338.599976,18.3418325111091,23.731837338822697,outperform
428,2008-05-23 12:57:40,1211572660.0,aig,2.282,37.81,3.1650750341064224,1375.930054,21.642078975705356,-18.477003941598934,underperform
429,2008-09-21 02:42:52,1221990172.0,aig,2.411,3.85,-89.49522510231922,1206.51001,6.664132740427125,-96.15935784274635,underperform
430,2008-10-27 11:48:40,1225133320.0,aig,2.411,1.7,-95.36152796725784,848.919983,-24.949388730962006,-70.41213923629584,underperform
431,2008-12-17 11:42:57,1229542977.0,aig,3.273,1.8,-95.0886766712142,904.419983,-20.04279092569912,-75.04588574551508,underperform
432,2008-12-19 05:47:27,1229694447.0,aig,3.273,1.67,-95.44338335607094,887.8800050000001,-21.505043533877423,-73.93833982219351,underperform
433,2009-01-06 14:34:51,1231281291.0,aig,3.273,1.66,-95.47066848567532,934.7000119999999,-17.365819325073964,-78.10484916060136,underperform
434,2010-01-05 22:17:53,1262758673.0,aig,3.273,29.33,-19.972714870395635,1136.52002,0.47651595980781614,-20.44923083020345,underperform
435,2011-04-29 00:43:45,1304063025.0,aig,95.52,31.8,-13.23328785811732,1363.609985,20.552896570010102,-33.78618442812742,underperform
436,2011-09-02 15:22:28,1315002148.0,aig,85.55,24.08,-34.29740791268759,1173.969971,3.7873600568132755,-38.08476796950087,underperform
437,2011-11-03 02:27:12,1320312432.0,aig,76.86,24.19,-33.99727148703956,1261.150024,11.494701619200708,-45.491973106240266,underperform
438,2011-11-04 17:31:20,1320453080.0,aig,76.86,23.75,-35.19781718963165,1253.22998,10.794512961399171,-45.99233015103082,underperform
439,2012-01-02 19:39:36,1325561976.0,aig,81.27,23.2,-36.69849931787176,1257.599976,11.180851930455155,-47.87935124832691,underperform
440,2012-03-10 07:53:56,1331394836.0,aig,66.35,28.25,-22.91950886766712,1352.630005,19.582187637220358,-42.50169650488748,underperform
441,2012-07-01 20:48:59,1341200939.0,aig,74.18,32.09,-12.442019099590711,1329.040039,17.496665557908173,-29.938684657498882,underperform
442,2012-07-13 10:02:58,1342198978.0,aig,74.18,30.47,-16.862210095497954,1356.780029,19.94907950479132,-36.81128960028927,underperform
443,2012-11-12 11:30:45,1352748645.0,aig,71.9,32.17,-12.22373806275579,1380.030029,22.00454615294199,-34.228284215697784,underperform
444,2013-01-30 10:56:28,1359572188.0,aig,71.9,37.82,3.192360163710782,1501.959961,32.784026094330336,-29.591665930619556,underperform
445,2013-04-22 02:32:25,1366623145.0,aig,48.99,38.88,6.084583901773544,1562.5,38.13619947249123,-32.051615570717686,underperform
446,2013-05-11 13:26:32,1368303992.0,aig,45.01,44.18,20.545702592087316,1632.689941,44.341493354691806,-23.79579076260449,underperform
